,Store,Entrepot,Ids,Titre et auteurs,Uri,Type,Type de document,Date de production
188,HAL, Zone atelier Loire,3790667,"Phuong Ngoc Nam, Elie Dhivert, Brice Mourier, Cécile Grosbois, Johnny Gasperi. Évolution longitudinale de la contamination en microplastiques dans les sédiments de la retenue de Villerest (Loire, France). Colloque annuel de la Zone atelier Loire. Enjeux environnementaux et sociétaux des hydrosystèmes : 20 ans de recherche sur le bv Loire, Oct 2022, Angers, France. ⟨hal-03790667⟩",https://univ-eiffel.hal.science/hal-03790667v1,notice,COMM,2022
189,HAL, Zone atelier Plaine et Val de Sèvre,3783820,"Elsa Berthet, Yentl Deroche-Leydier. Combining transition, social network and social-ecological system frameworks in view of transforming agrifood systems. EURSAFE 2022, School of Social and Political Science; Global Academy of Agriculture and Food Systems of the University of Edinburgh, Sep 2022, Edinburgh, United Kingdom. ⟨hal-03783820⟩",https://hal.inrae.fr/hal-03783820v1,notice,COMM,2022
190,HAL, Zone atelier Loire,3781682,"Anatole Danto. La pêche à l’anguille (Anguilla anguilla). Regards croisés sur les mutations de pratiques de pêche d’une espèce vulnérable en Atlantique français et Baltique allemande. Norois. Environnement, aménagement, société, 2018, Eaux, marais, lac, étang, pêche, 246, pp.75-92. ⟨10.4000/norois.6363⟩. ⟨hal-01822161⟩",https://hal.science/hal-01822161v1,file,ART,2018
191,HAL, Zone atelier Plaine et Val de Sèvre,3778757,"Jérôme Moreau, Juliette Rabdeau, Isabelle Badenhausser, Mathieu Giraudeau, Tuul Sepp, et al.. Pesticide impacts on avian species with special reference to farmland birds: a review. Environmental Monitoring and Assessment, 2022, 194 (10), pp.1-48. ⟨10.1007/s10661-022-10394-0⟩. ⟨hal-03778757⟩",https://hal.science/hal-03778757v1,notice,ART,2022
192,HAL, Zone atelier Pyrénées Garonne,3749598,"Betty Chaumet, Jean-Luc Probst, Virginie Payre, Franck Granouillac, David Riboul, et al.. Pond mitigation in dissolved and particulate pesticide transfers: Influence of storm events and seasonality (Auradé agricultural catchment, SW-France). Journal of Environmental Management, 2022, 320, pp.115911. ⟨10.1016/j.jenvman.2022.115911⟩. ⟨hal-03749598⟩",https://hal.science/hal-03749598v1,file,ART,2022
193,HAL, Zone atelier Pyrénées Garonne,3746411,"Francesco Ulloa-Cedamanos, Jean-Luc Probst, C. Marais-Sicre, Eva Vrech, Eric Maire, et al.. Potential influence of landscape transition on stream water chemistry trends during the last decades in a karst catchment (Pyrenees, SW France) in a context of global environmental changes. Ecological Indicators, 2022, 140, pp.109023. ⟨10.1016/j.ecolind.2022.109023⟩. ⟨hal-03746411⟩",https://hal.science/hal-03746411v1,file,ART,2022
194,HAL, Zone atelier Plaine et Val de Sèvre,3740311,"J. Rabdeau, M. Desbonnes, Vincent Bretagnolle, Jérôme Moreau, Karine Monceau. Does anthropization affect physiology, behaviour and life‐history traits of Montagu's harrier chicks?. Animal Conservation, 2023, 26, pp.174-188. ⟨10.1111/acv.12810⟩. ⟨hal-03740311⟩",https://hal.science/hal-03740311v1,notice,ART,2023
195,HAL, Zone atelier Plaine et Val de Sèvre,3731561,"Daniel Montoya, Sabrina Gaba, Claire de Mazancourt, Vincent V. Bretagnolle, Michel Loreau. Reconciling biodiversity conservation, food production and farmers' demand in agricultural landscapes. Ecological Modelling, 2020, 416, ⟨10.1016/j.ecolmodel.2019.108889⟩. ⟨hal-02378282⟩",https://hal.science/hal-02378282v1,file,ART,2020
196,HAL, Zone atelier Armorique,3729618,"Lucie Lecoq, Cendrine Mony, Hugo Saiz, Myriam Marsot, Aude Ernoult. Investigating the effect of habitat amount and landscape heterogeneity on the gamma functional diversity of grassland and hedgerow plants. Journal of Ecology, 2022, ⟨10.1111/1365-2745.13911⟩. ⟨hal-03714352⟩",https://hal.science/hal-03714352v1,file,ART,2022
197,HAL, Zone atelier Armorique,3725297,"André Fonseca, João A Santos, Sandra Mariza, Mario Santos, José Martinho, et al.. Tackling climate change impacts on biodiversity towards integrative conservation in Atlantic landscapes. Global Ecology and Conservation, 2022, 38, ⟨10.1016/j.gecco.2022.e02216⟩. ⟨hal-03725297⟩",https://hal.science/hal-03725297v1,file,ART,2022
198,HAL, Zone atelier Armorique,3725294,"Thomas Houet, Gaetan Palka, Roberta Rigo, Hugues Boussard, Jacques Baudry, et al.. European blue and green infrastructure network strategy vs. the common agricultural policy. Insights from an integrated case study (Couesnon, Brittany). Land Use Policy, 2022, 120, pp.106277. ⟨10.1016/j.landusepol.2022.106277⟩. ⟨hal-03725294⟩",https://hal.science/hal-03725294v1,file,ART,2022
199,HAL, Zone atelier environnementale urbaine,3707464,"Isabelle Braud, Chloé Martin, Isabelle Charpentier, Jean-François Le Galliard. Retour d'expérience sur les écoles thématiques e-ENVIR2019 et 2021 sur la gestion des données en environnement. Les données abiotiques et biotiques des infrastructures de recherche du domaine sciences du système Terre et environnement : enjeux, gestion et perspectives, Jun 2022, Paris, France. ⟨hal-03707464⟩",https://hal.science/hal-03707464v1,annex,COMM,2022
200,HAL, Zone atelier Armorique,3686068,"Alice Meyer-Grandbastien, Françoise Burel, Emmanuelle Hellier, Benjamin Bergerot. Characterization of Visitors' Perception of Landscape Heterogeneity in Urban Green Spaces. Urban Science, 2021, 5 (4), pp.86. ⟨10.3390/urbansci5040086⟩. ⟨hal-03552680⟩",https://hal.science/hal-03552680v1,file,ART,2021
201,HAL, Zone atelier Plaine et Val de Sèvre,3684451,"Thomas Perrot, Vincent Bretagnolle, Sabrina Gaba. Environmentally friendly landscape management improves oilseed rape yields by increasing pollinators and reducing pests. Journal of Applied Ecology, 2022, 59 (7), pp.1825-1836. ⟨10.1111/1365-2664.14190⟩. ⟨hal-03684451⟩",https://hal.science/hal-03684451v1,notice,ART,2022
202,HAL, Zone atelier Armorique,3683508,"Léa Uroy, Cendrine Mony, Aude Ernoult, Audrey Alignier. Increasing habitat connectivity in agricultural landscapes as a weed management strategy reconciling ecology and agronomy. Basic and Applied Ecology, 2022, 61, pp.116-130. ⟨10.1016/j.baae.2022.03.003⟩. ⟨hal-03660940⟩",https://hal.science/hal-03660940v1,file,ART,2022
203,HAL, Zone atelier Armorique,3681495,"Alain Butet, Y. Rantier, Benjamin Bergerot. Land use changes and raptor population trends: A twelve-year monitoring of two common species in agricultural landscapes of Western. Global Ecology and Conservation, 2022, 34, pp.e02027. ⟨10.1016/j.gecco.2022.e02027⟩. ⟨hal-03556759⟩",https://hal.science/hal-03556759v1,file,ART,2022
204,HAL, Zone atelier Loire,3680281,"Olivier Barreteau, Isabelle Charpentier, Hossam Elouati, Hugo Kelhetter, Daniil Kudriashov, et al.. Exp'Eau, a hybrid serious game to explore pathways towards better water quality in rural catchments. XIème Assemblée Scientifique de l’Association Internationale des Sciences Hydrologiques (AISH 2022), May 2022, Montpellier, France. ⟨hal-03680281⟩",https://hal.science/hal-03680281v1,notice,COMM,2022
205,HAL, Zone Atelier Seine,3680281,"Olivier Barreteau, Isabelle Charpentier, Hossam Elouati, Hugo Kelhetter, Daniil Kudriashov, et al.. Exp'Eau, a hybrid serious game to explore pathways towards better water quality in rural catchments. XIème Assemblée Scientifique de l’Association Internationale des Sciences Hydrologiques (AISH 2022), May 2022, Montpellier, France. ⟨hal-03680281⟩",https://hal.science/hal-03680281v1,notice,COMM,2022
206,HAL, Zone atelier bassin du Rhône,3680281,"Olivier Barreteau, Isabelle Charpentier, Hossam Elouati, Hugo Kelhetter, Daniil Kudriashov, et al.. Exp'Eau, a hybrid serious game to explore pathways towards better water quality in rural catchments. XIème Assemblée Scientifique de l’Association Internationale des Sciences Hydrologiques (AISH 2022), May 2022, Montpellier, France. ⟨hal-03680281⟩",https://hal.science/hal-03680281v1,notice,COMM,2022
207,HAL, Zone atelier Brest Iroise,3680281,"Olivier Barreteau, Isabelle Charpentier, Hossam Elouati, Hugo Kelhetter, Daniil Kudriashov, et al.. Exp'Eau, a hybrid serious game to explore pathways towards better water quality in rural catchments. XIème Assemblée Scientifique de l’Association Internationale des Sciences Hydrologiques (AISH 2022), May 2022, Montpellier, France. ⟨hal-03680281⟩",https://hal.science/hal-03680281v1,notice,COMM,2022
208,HAL, Zone atelier environnementale urbaine,3680281,"Olivier Barreteau, Isabelle Charpentier, Hossam Elouati, Hugo Kelhetter, Daniil Kudriashov, et al.. Exp'Eau, a hybrid serious game to explore pathways towards better water quality in rural catchments. XIème Assemblée Scientifique de l’Association Internationale des Sciences Hydrologiques (AISH 2022), May 2022, Montpellier, France. ⟨hal-03680281⟩",https://hal.science/hal-03680281v1,notice,COMM,2022
209,HAL, Zone atelier Armorique,3680281,"Olivier Barreteau, Isabelle Charpentier, Hossam Elouati, Hugo Kelhetter, Daniil Kudriashov, et al.. Exp'Eau, a hybrid serious game to explore pathways towards better water quality in rural catchments. XIème Assemblée Scientifique de l’Association Internationale des Sciences Hydrologiques (AISH 2022), May 2022, Montpellier, France. ⟨hal-03680281⟩",https://hal.science/hal-03680281v1,notice,COMM,2022
210,HAL,Zone atelier territoires uranifères,3644991,"Sofia Kolovi, Giovanna-Rosa Fois, Sarra Lanouar, Patrick Chardon, Didier Miallier, et al.. Radiation exposure of microorganisms living in radioactive mineral springs. 29th Symposium of the Hellenic Nuclear Physics Society, Sep 2021, Athens, Greece. pp.68-74, ⟨10.12681/hnps.3585⟩. ⟨hal-03644991⟩",https://hal.science/hal-03644991v1,notice,COMM,2021
211,HAL, Zone atelier Armorique,3635417,"Cendrine Garbey, Quentin Landais, Romain Georges, Alain Butet, Françoise Burel, et al.. Effects of connectivity on seed dispersal patterns in hedgerows. Journal of Vegetation Science, 2022, 33 (1), pp.e13113. ⟨10.1111/jvs.13113⟩. ⟨hal-03629574⟩",https://hal.science/hal-03629574v1,file,ART,2022
212,HAL, Zone atelier Plaine et Val de Sèvre,3615816,"Carolina Bravo, Mathieu Sarasa, Vincent Bretagnolle, Olivier Pays. Detectability and predator strategy affect egg depredation rates: implication for mitigating depredation in farmlands. Science of the Total Environment, 2022, 829, pp.1-9. ⟨10.1016/j.scitotenv.2022.154558⟩. ⟨hal-03615816⟩",https://univ-angers.hal.science/hal-03615816v1,file,ART,2022
213,HAL, Zone atelier Loire,3613616,"Muriel Deparis, Nicolas Legay, Francis Isselin-Nondedeu, Sébastien Bonthoux. Considering urban uses at a fine spatial resolution to understand the distribution of invasive plant species in cities. Landscape Ecology, 2022, 37, pp.1145-1159. ⟨10.1007/s10980-022-01415-x⟩. ⟨hal-03613607⟩",https://hal.science/hal-03613607v1,file,ART,2022
214,HAL, Zone atelier Plaine et Val de Sèvre,3599796,"Dimitry Wintermantel, Jean-François Odoux, Axel Decourtye, Mickaël Henry, Fabrice Allier, et al.. Neonicotinoid-induced mortality risk for bees foraging on oilseed rape nectar persists despite EU moratorium. Science of the Total Environment, 2020, 704, pp.135400. ⟨10.1016/j.scitotenv.2019.135400⟩. ⟨hal-02382527⟩",https://hal.science/hal-02382527v1,file,ART,2020
215,HAL, Zone atelier Plaine et Val de Sèvre,3599767,"Clément Harmange, Vincent Bretagnolle, Olivier Pays, Mathieu Sarasa, Jérôme Moreau. Linking personality and health to use of space in the gray partridge: perspectives for management.. European Journal of Wildlife Research, 2021, 67 (5), pp.81. ⟨10.1007/s10344-021-01526-x⟩. ⟨hal-03328949⟩",https://hal.science/hal-03328949v1,file,ART,2021
216,HAL, Zone atelier Alpes,3596485,"Jonas Lembrechts, Johan van den Hoogen, Juha Aalto, Michael Ashcroft, Pieter de Frenne, et al.. Global maps of soil temperature. Global Change Biology, 2022, 28 (9), pp.3110-3144. ⟨10.1111/gcb.16060⟩. ⟨hal-03518443⟩",https://hal.science/hal-03518443v1,file,ART,2022
217,HAL,Zone atelier territoires uranifères,3595020,"Aude Beauger, Carlos Wetzel, Elisabeth Allain, Clotilde Bertin, Olivier Voldoire, et al.. Chamaepinnularia salina (Bacillariophyta), a new diatom species from French mineral springs (Massif Central). Phytotaxa, 2022, 538 (1), pp.55-73. ⟨10.11646/phytotaxa.538.1.5⟩. ⟨hal-03595020⟩",https://hal.science/hal-03595020v1,file,ART,2022
218,HAL,Zone atelier territoires uranifères,3562545,"Lory-Anne Baker, David G Biron, Fanny Millan, Olivier Voldoire, Vincent Breton, et al.. The substrate, a key factor or not, to explain the species diversity of diatom communities in mineral springs. Botany Letters, 2022, 169 (2), pp.155-165. ⟨10.1080/23818107.2022.2028186⟩. ⟨hal-03562545⟩",https://hal.science/hal-03562545v1,file,ART,2022
219,HAL, Zone atelier environnementale urbaine,3561851,"Rémi Barbier, Faustine Allioti, Isabelle Charpentier. Gouverner les inondations par la modélisation. Réflexion sur les conditions sociales de production et d'usage de « l'ingénierie virtuelle ». 5ème colloque des Zones Ateliers-CNRS - 2020, Nov 2020, Tours, France. ⟨hal-02992370⟩",https://hal.science/hal-02992370v1,annex,COMM,2020
220,HAL, Zone atelier Plaine et Val de Sèvre,3559827,"Adrien Berquer, Olivier Martin, Sabrina Gaba. Landscape is the main driver of weed assemblages in field margins but is outperformed by crop competition in field cores. Plants, 2021, 10 (10), pp.1-15. ⟨10.3390/plants10102131⟩. ⟨hal-03559827⟩",https://hal.science/hal-03559827v1,notice,ART,2021
221,HAL, Zone atelier Alpes,3543279,"Léïta Tschanz, Marie-Pierre Arlot, Félix Philippe, Laure Vidaud, Samuel Morin, et al.. A transdisciplinary method, knowledge model and management framework for climate change adaptation in mountain areas applied in the Vercors, France. Regional Environmental Change, 2022, 22 (1), pp.1-26. ⟨10.1007/s10113-021-01862-3⟩. ⟨hal-03543278⟩",https://hal.science/hal-03543278v1,file,ART,2022
222,HAL, Zone atelier Armorique,3531725,"Emma Jeavons, Joan van Baaren, Anne Le Ralec, Christelle Buchard, Franck Duval, et al.. Third and fourth trophic level composition shift in an aphid-parasitoid-hyperparasitoid food web limits aphid control in an intercropping system. Journal of Applied Ecology, 2022, 59 (1), pp.300-313. ⟨10.1111/1365-2664.14055⟩. ⟨hal-03464364⟩",https://hal.science/hal-03464364v1,file,ART,2022
223,HAL, Zone atelier Plaine et Val de Sèvre,3516855,"Vincent Bretagnolle, Elsa Berthet, Nicolas Gross, Bertrand Gauffre, Christine Jacques Plumejeaud, et al.. Towards sustainable and multifunctional agriculture in farmland landscapes: Lessons from the integrative approach of a French LTSER platform. Science of the Total Environment, 2018, 627, pp.822-834. ⟨10.1016/j.scitotenv.2018.01.142⟩. ⟨hal-03516855⟩",https://hal.inrae.fr/hal-03516855v1,notice,ART,2018
224,HAL, Zone atelier Plaine et Val de Sèvre,3516738,"P Deroulers, B Gauffre, S Emeriau, A Harismendy, V Bretagnolle. Towards a standardized experimental protocol to investigate interactions between weed seeds and ground beetles (Carabidae, Coleoptera). Arthropod-Plant Interactions, 2019, 14 (1), pp.127 - 138. ⟨10.1007/s11829-019-09721-z⟩. ⟨hal-03516738⟩",https://hal.science/hal-03516738v1,notice,ART,2019
225,HAL, Zone atelier environnementale urbaine,3495879,"Sandrine Glatron. Matérialités et esthétiques des engagements jardiniers, Conclusion. Militantismes et potagers, 2021. ⟨hal-03495879⟩",https://hal.science/hal-03495879v1,notice,COUV,2021
226,HAL, Zone atelier environnementale urbaine,3495876,"Sandrine Glatron, Laurence Granchamp. Militantismes et potagers. 2021, 978-2-7574-3513-7. ⟨10.4000/books.septentrion.125465⟩. ⟨hal-03495876⟩",https://hal.science/hal-03495876v1,notice,OUV,2021
227,HAL, Zone atelier environnementale urbaine,3442025,"Lioba Markl-Hummel, Grzegorz Skupinski, Benoît Ribon. Karto-District : cartographies de l’Eurodistrict Strasbourg-Ortenau. 2021. ⟨hal-03442025⟩",https://hal.science/hal-03442025v1,file,OTHER,2021
228,HAL, Zone atelier environnementale urbaine,3409716,"Philippe Hamman. Construire la transition écologique par l’habiter. Séminaire « Éco-habiter » de la Zone atelier environnementale urbaine de Strasbourg, format hybride présentiel et distanciel, Mar 2021, Strasbourg, France. ⟨hal-03409716⟩",https://hal.science/hal-03409716v1,notice,COMM,2021
229,HAL, Zone atelier environnementale urbaine,3390282,"Cédric Domenico Viviani, Sylvie Dousset, Sleimane Hariri, Isabelle Charpentier. Les étangs-réservoirs de la ligne Maginot aquatique : un socio-écosystème durable ?. Zones Humides Infos, 2021, 101, pp.18-19. ⟨hal-03390282⟩",https://hal.science/hal-03390282v1,file,ART,2021
230,HAL, Zone atelier environnementale urbaine,3369225,"Sandrine Glatron, Adine Hector, Yves Meinard, Véronique Philippot, Georges Jean-Yves. Réinterroger ce qu’est la nature en ville avec les tortues exotiques des parcs publics de Strasbourg. Céline Granjou, Joëlle Salomon Cavin. Quand l’écologie s’urbanise, UGA Editions, pp.157-182, 2021, Quand l'écologie s'urbanise, 978-2-37747-295-6. ⟨10.4000/books.ugaeditions.26774⟩. ⟨hal-03369225⟩",https://cnrs.hal.science/hal-03369225v1,file,COUV,2021
231,HAL, Zone atelier Hwange,3368054,"Florent Rumiano, Cédric Gaucherel, Pascal Degenne, Eve Miguel, Simon Chamaillé-Jammes, et al.. Combined use of remote sensing and spatial modelling: When surface water impacts buffalo (syncerus caffer caffer) movements in savanna environments. XXIV ISPRS Congress ""Imaging today, foreseeing tomorrow"", Commission III, N. Paparoditis, C. Mallet, F. Lafarge, M. Y. Yang, J. Jiang, A. Shaker, H. Zhang, X. Liang, B. Osmanoglu, U. Soergel, E. Honkavaara, M. Scaioni, J. Zhang, A. Peled, L. Wu, R. Li, M. Yoshimura, K. Di, O. Altan, H. M. Abdulmuttalib, ​and F. S. Faruque, Jul 2021, Virtuel, France. pp.631-638, ⟨10.5194/isprs-archives-XLIII-B3-2021-631-2021⟩. ⟨hal-03368038⟩",https://hal.inrae.fr/hal-03368038v1,file,COMM,2021
